ear,blink_duration,mar,head_deviation,state
0.24376490816672172,0.11,0.0,0.02763897180557251,0
0.2809609143933617,0.11,0.014078922185989905,0.028116285800933838,0
0.2886982466594865,0.11,0.0,0.023171156644821167,0
0.2884912145025037,0.11,0.0,0.028186410665512085,0
0.2757777087757522,0.11,0.0,0.01779615879058838,0
0.2886982466594865,0.11,0.0,0.01569080352783203,0
0.2757777087757522,0.11,0.0,0.026391148567199707,0
0.2796026348835377,0.11,0.014279886745523327,0.02991008758544922,0
0.27221193350255973,0.11,0.014704292225659943,0.025043994188308716,0
0.2904003223482555,0.11,0.0,0.024418950080871582,0
0.29079626243252943,0.11,0.0,0.01752161979675293,0
0.26150115896141285,0.11,0.0,0.030473768711090088,0
0.2848701541413619,0.11,0.015149776066751669,0.028650492429733276,0
0.2755840680933065,0.11,0.02109826690296439,0.022795528173446655,0
0.25857235838521386,0.11,0.0,0.018414020538330078,0
0.2597199948489797,0.11,0.0,0.027712613344192505,0
0.256224169590126,0.11,0.0,0.032168447971343994,0
0.2157447364591023,0.11,0.015384615147928998,0.02033376693725586,0
0.24914197334750368,0.11,0.0,0.02387338876724243,0
0.17935415936850468,0.55,0.015368255299950348,0.02734735608100891,0
0.10911271037181638,0.55,0.0,0.030980616807937622,0
0.2432589047330163,0.11,0.014284256578810155,0.03484630584716797,0
0.2772878616898298,0.11,0.0,0.03277623653411865,0
0.2710700806150349,0.11,0.014691591474415401,0.03226673603057861,0
0.27698608004819136,0.11,0.0,0.03522604703903198,0
0.2877502161138755,0.11,0.0,0.04469606280326843,0
0.2778657293884705,0.11,0.0,0.04394260048866272,0
0.29044703043092357,0.11,0.023180713870574538,0.035772621631622314,0
0.27718872180927046,0.11,0.0,0.04322120547294617,0
0.29414685247829975,0.11,0.020795009490625557,0.03688079118728638,0
0.28682032385105427,0.11,0.015623092756461085,0.02825695276260376,0
0.2935175522142355,0.11,0.02209438966240013,0.036243945360183716,0
0.28221832978699196,0.11,0.0,0.0459732711315155,0
0.29975724192770276,0.11,0.0,0.05357086658477783,0
0.3007257027200423,0.11,0.021086537171369827,0.040831297636032104,0
0.32801693222185513,0.11,0.014691591474415401,0.035043805837631226,0
0.32440765316732767,0.11,0.015339299541653296,0.05533105134963989,0
0.3150751077244073,0.11,0.0,0.04293474555015564,0
0.312290694946639,0.11,0.014898844789833374,0.03981083631515503,0
0.2870980119818989,0.11,0.015594571295604475,0.03342771530151367,0
0.3005099608826584,0.11,0.015355566993789146,0.035561591386795044,0
0.28400873945300564,0.11,0.021070148365474085,0.033721357583999634,0
0.29300373509912503,0.11,0.014910433425617804,0.03596693277359009,0
0.2935749176423055,0.11,0.0,0.03365597128868103,0
0.2826234155468109,0.11,0.0214053763116085,0.04107379913330078,0
0.2759379194579834,0.11,0.014923710750780365,0.03226578235626221,0
0.2884832736827803,0.11,0.015382794806573605,0.02168598771095276,0
0.2551609417486664,0.11,0.021417646519545065,0.03321963548660278,0
0.23700092849849044,0.11,0.015135886743788258,0.04013180732727051,0
0.25188229880218826,0.11,0.014918727598369817,0.037063270807266235,0
0.2663816328484856,0.11,0.015144563091026773,0.035495907068252563,0
0.26471078828090316,0.11,0.021105314144686756,0.021740049123764038,0
0.2551609417486664,0.11,0.0,0.020801305770874023,0
0.26471078828090316,0.11,0.014918727598369817,0.02305048704147339,0
0.26341773722573253,0.11,0.014486669133617897,0.04276338219642639,0
0.26150115896141285,0.11,0.0,0.023406952619552612,0
0.26361934158652267,0.11,0.014279886745523327,0.05286574363708496,0
0.28627093976277773,0.11,0.0,0.04157981276512146,0
0.281517368128101,0.11,0.014704292225659943,0.045961737632751465,0
0.29160654012139453,0.11,0.014284256578810155,0.012783825397491455,0
